P4 Sp. z o.o.;MNET/4/1877/4/16;zmP;2023-11-30;"18E24'46""";"54N34'13""";Rumia;Róg Gdańskiej i Mieszka I;RUM0005;2215021
P4 Sp. z o.o.;MNET/4/1878/5/16;zmP;2023-11-30;"18E24'11""";"54N34'53""";Rumia;Kościelna 20;RUM0006;2215021
P4 Sp. z o.o.;MNET/4/1879/5/16;zmP;2023-11-30;"18E21'47""";"54N35'02""";Rumia;Grunwaldzka 117;RUM0007;2215021
P4 Sp. z o.o.;MNET/4/1880/3/15;zmP;2023-11-30;"18E32'37""";"54N26'50""";Sopot;23 Marca 79B;SOP0003;2264011
P4 Sp. z o.o.;MNET/4/1881/3/16;zmP;2023-11-30;"18E14'23""";"54N35'59""";Wejherowo;Klasztorna 11;WEJ0005;2215031
P4 Sp. z o.o.;MNET/4/1882/3/16;zmP;2023-11-30;"18E14'42""";"54N36'51""";Wejherowo;Jagalskiego 10;WEJ0006;2215031
P4 Sp. z o.o.;MNET/4/1883/5/16;zmP;2023-11-30;"18E13'31""";"54N36'19""";Wejherowo;Spacerowa 10;WEJ0007;2215031
P4 Sp. z o.o.;MNET/4/1884/4/16;zmP;2023-11-30;"18E12'34""";"54N37'04""";Wejherowo;Przemysłowa 36;WEJ0008;2215031
P4 Sp. z o.o.;MNET/4/1885/4/16;zmP;2023-11-30;"15E31'55""";"51N34'11""";Szprotawa;Rolna 2;ZAG3021;0810073
P4 Sp. z o.o.;MNET/4/1886/4/16;zmP;2023-11-30;"18E17'06""";"54N36'08""";Wejherowo;Gdańska 47;WEJ0001;2215031
P4 Sp. z o.o.;MNET/4/1887/5/16;zmP;2023-11-30;"19E02'27""";"49N47'37""";Bielsko-Biała;Św. Andrzeja Boboli 41;BBI1021;2461011
P4 Sp. z o.o.;MNET/4/1888/6/16;zmP;2023-11-30;"19E06'00""";"49N50'57""";Bielsko-Biała;Serdeczna, dz. nr 2558/11;BBI1036;2461011
P4 Sp. z o.o.;MNET/4/1889/5/16;zmP;2023-11-30;"19E02'55""";"49N51'16""";Bielsko-Biała;Daszyńskiego 101;BBI1038;2461011
P4 Sp. z o.o.;MNET/4/1890/2/16;zmP;2023-11-30;"19E24'37""";"53N15'09""";Brodnica;Lidzbarska 15;BRO0003;0402011
P4 Sp. z o.o.;MNET/4/1891/3/16;zmP;2023-11-30;"18E38'25""";"54N23'24""";Gdańsk;Pokoleń Lechii Gdańsk 1;GDA9012;2261011
P4 Sp. z o.o.;MNET/4/1892/4/16;zmP;2023-11-30;"15E16'38""";"51N07'19""";Lubań;Esperantystów 2;LBA3003;0210011
P4 Sp. z o.o.;MNET/4/1893/4/16;zmP;2023-11-30;"16E55'20""";"52N24'34""";Poznań;Mielżyńskiego 27/29;POZ0009;3064011
P4 Sp. z o.o.;MNET/4/1894/4/16;zmP;2023-11-30;"16E55'51""";"52N24'40""";Poznań;Pl. Wielkopolski 4;POZ0010;3064011
P4 Sp. z o.o.;MNET/4/1895/4/16;zmP;2023-11-30;"16E52'07""";"52N23'23""";Poznań;Junacka 11--21;POZ0041;3064011
P4 Sp. z o.o.;MNET/4/1896/3/15;zmP;2023-11-30;"16E57'46""";"52N22'54""";Poznań;Gołężycka 12;POZ0092;3064011
P4 Sp. z o.o.;MNET/4/1897/3/15;zmP;2023-11-30;"16E57'08""";"52N23'50""";Poznań;Łacina 3;POZ0097;3064011
P4 Sp. z o.o.;MNET/4/1898/4/16;zmP;2023-11-30;"16E54'12""";"52N25'34""";Poznań;Wojska Polskiego 31/33;POZ0134;3064011
P4 Sp. z o.o.;MNET/4/1899/4/16;zmP;2023-11-30;"16E54'34""";"52N24'04""";Poznań;Głogowska 17;POZ0195;3064011
P4 Sp. z o.o.;MNET/4/1900/5/16;zmP;2023-11-30;"16E55'10""";"52N23'44""";Poznań;Przemysłowa 39;POZ0205;3064011
P4 Sp. z o.o.;MNET/4/1901/6/16;zmP;2023-11-30;"18E28'00""";"50N03'42""";Rybnik;Sportowa 109;RYB1514;2473011
P4 Sp. z o.o.;MNET/4/1902/3/16;zmP;2023-11-30;"16E46'40""";"51N09'32""";Miękinia;Wróblowice, dz. nr 14/2;SRE3022;0218032
P4 Sp. z o.o.;MNET/4/1903/5/16;zmP;2023-11-30;"20E58'31""";"50N02'27""";Tarnów;Kryształowa 5;TAR2903;1263011
P4 Sp. z o.o.;MNET/4/1904/3/16;zmP;2023-11-30;"18E57'31""";"52N56'37""";Czernikowo;Steklinek 71;TOR0701;0415032
P4 Sp. z o.o.;MNET/4/1905/5/16;zmP;2023-11-30;"20E57'30""";"52N14'44""";Warszawa;Aleja Prymasa Tysiąclecia 98;WAR1004;1465011
P4 Sp. z o.o.;MNET/4/1906/4/16;zmP;2023-11-30;"21E02'26""";"52N15'48""";Warszawa;Kowieńska 11//17;WAR1007;1465011
P4 Sp. z o.o.;MNET/4/1907/3/16;zmP;2023-11-30;"21E02'10""";"52N15'18""";Warszawa;Targowa 72;WAR1010;1465011
P4 Sp. z o.o.;MNET/4/1908/6/16;zmP;2023-11-30;"20E58'28""";"52N13'14""";Warszawa;Szczęśliwicka 2;WAR1050;1465011
P4 Sp. z o.o.;MNET/4/1909/8/16;zmP;2023-11-30;"20E58'48""";"52N12'58""";Warszawa;Radomska 4;WAR1051;1465011
P4 Sp. z o.o.;MNET/4/1910/5/16;zmP;2023-11-30;"20E37'55""";"52N06'04""";Grodzisk Mazowiecki;Batorego 23;WAR2004;1405043
P4 Sp. z o.o.;MNET/4/1911/6/16;zmP;2023-11-30;"21E03'08""";"52N18'19""";Warszawa;Ostródzka 50a;WAR2015;1465011
P4 Sp. z o.o.;MNET/4/1912/4/16;zmP;2023-11-30;"21E01'16""";"52N17'30""";Warszawa;Bazyliańska 8;WAR2017;1465011
P4 Sp. z o.o.;MNET/4/1913/5/16;zmP;2023-11-30;"20E56'44""";"52N19'07""";Warszawa;Świderska 113;WAR2034;1465011
P4 Sp. z o.o.;MNET/4/1914/4/16;zmP;2023-11-30;"21E03'53""";"52N13'43""";Warszawa;Lizbońska 1;WAR2040;1465011
P4 Sp. z o.o.;MNET/4/1915/5/16;zmP;2023-11-30;"21E09'43""";"52N15'32""";Warszawa;Gen. A. Chruściela 28;WAR2046;1465011
P4 Sp. z o.o.;MNET/4/1916/3/16;zmP;2023-11-30;"21E10'00""";"52N15'06""";Warszawa;Dwóch Mieczy 22a;WAR2047;1465011
P4 Sp. z o.o.;MNET/4/1917/4/16;zmP;2023-11-30;"21E06'16""";"52N19'16""";Marki;Fabryczna 1;WAR2056;1434021
P4 Sp. z o.o.;MNET/4/1918/6/16;zmP;2023-11-30;"20E56'30""";"52N20'52""";Warszawa;Aluzyjna 25;WAR2089;1465011
P4 Sp. z o.o.;MNET/4/1919/6/16;zmP;2023-11-30;"21E14'21""";"52N12'59""";Warszawa;Jana Pawła Ii 25;WAR2111;1465011
P4 Sp. z o.o.;MNET/4/1920/5/16;zmP;2023-11-30;"21E03'02""";"52N15'20""";Warszawa;Kawęczyńska 4a;WAR2129;1465011
P4 Sp. z o.o.;MNET/4/1921/6/16;zmP;2023-11-30;"21E03'11""";"52N16'28""";Warszawa;Orłowska 5;WAR2206;1465011
P4 Sp. z o.o.;MNET/4/1922/4/16;zmP;2023-11-30;"21E03'17""";"52N10'55""";Warszawa;Jałtańska 2;WAR3006;1465011
P4 Sp. z o.o.;MNET/4/1923/5/16;zmP;2023-11-30;"20E59'37""";"52N11'26""";Warszawa;Spartańska 1;WAR3015;1465011
P4 Sp. z o.o.;MNET/4/1924/4/16;zmP;2023-11-30;"21E00'11""";"52N11'46""";Warszawa;Racławicka 46;WAR3024;1465011
P4 Sp. z o.o.;MNET/4/1925/2/14;zmP;2023-11-30;"21E01'21""";"52N12'15""";Warszawa;Puławska 38;WAR3047;1465011
P4 Sp. z o.o.;MNET/4/1926/5/16;zmP;2023-11-30;"20E58'26""";"52N16'13""";Warszawa;Popiełuszki 21;WAR3079;1465011
P4 Sp. z o.o.;MNET/4/1927/5/16;zmP;2023-11-30;"20E40'17""";"52N07'01""";Milanówek;Okrzei 3;WAR3126;1405011
P4 Sp. z o.o.;MNET/4/1928/4/16;zmP;2023-11-30;"21E02'21""";"52N09'47""";Warszawa;Nowoursynowska 161;WAR3128;1465011
P4 Sp. z o.o.;MNET/4/1929/2/14;zmP;2023-11-30;"21E05'08""";"52N04'40""";Konstancin-Jeziorna;Dluga 40/42;WAR3141;1418023
P4 Sp. z o.o.;MNET/4/1930/4/16;zmP;2023-11-30;"21E07'18""";"52N05'49""";Konstancin-Jeziorna;Świetlicowa 3;WAR3146;1418023
P4 Sp. z o.o.;MNET/4/1931/5/16;zmP;2023-11-30;"21E03'32""";"52N08'23""";Warszawa;aleja KEN 36;WAR9017;1465011
P4 Sp. z o.o.;MNET/4/1932/4/16;zmP;2023-11-30;"21E10'15""";"52N12'32""";Warszawa;Żegańska 1;WAR9021;1465011
P4 Sp. z o.o.;MNET/4/1933/5/16;zmP;2023-11-30;"21E02'59""";"52N08'10""";Warszawa;Stryjeńskich 19;WAR9022;1465011
P4 Sp. z o.o.;MNET/4/1935/2/15;zmP;2023-11-30;"19E03'33""";"49N49'49""";Bielsko-Biała;Boruty Spiechowicza 70/126;BBI1010;2461011
P4 Sp. z o.o.;MNET/4/1936/4/16;zmP;2023-11-30;"19E02'25""";"49N48'21""";Bielsko-Biała;Filomatów 6;BBI1022;2461011
P4 Sp. z o.o.;MNET/4/1937/2/16;zmP;2023-11-30;"19E01'46""";"50N14'40""";Katowice;Szybowcowa 1A;KAT0557;2469011
P4 Sp. z o.o.;MNET/4/1938/3/16;zmP;2023-11-30;"19E11'48""";"50N01'44""";Oświęcim;Kolbego 12;OSW2012;1213011
P4 Sp. z o.o.;MNET/4/1939/5/16;zmP;2023-11-30;"21E00'04""";"52N10'55""";Warszawa;Wołoska 7;WAR8017;1465011
P4 Sp. z o.o.;MNET/4/1940/5/16;zmP;2023-11-30;"15E45'19""";"50N54'46""";Jelenia Góra;Krzysztofa Komedy-Trzcińskiego 10;JEL3009;0261011
P4 Sp. z o.o.;MNET/4/1941/3/16;zmP;2023-11-30;"18E34'16""";"54N19'26""";Gdańsk;Dulina, dz. nr 8/54;GDA0068;2261011
P4 Sp. z o.o.;MNET/4/1942/5/16;zmP;2023-11-30;"17E35'42""";"52N32'06""";Gniezno;Farna 6;GNI3007;3003011
P4 Sp. z o.o.;MNET/4/1943/3/15;zmP;2023-11-30;"15E12'56""";"52N44'06""";Gorzów Wielkopolski;Stefana Żeromskiego 21;GOR1036;0861011
P4 Sp. z o.o.;MNET/4/1944/4/16;zmP;2023-11-30;"14E39'57""";"52N35'33""";Kostrzyn nad Odrą;Wojska Polskiego, dz. nr 116/65 Obręb 0004;GOR3004;0801011
P4 Sp. z o.o.;MNET/4/1945/5/16;zmP;2023-11-30;"20E23'13""";"50N43'18""";Miąsowa;Miąsowa 144;JED4410;2602082
P4 Sp. z o.o.;MNET/4/1946/3/16;zmP;2023-11-30;"20E12'11""";"50N31'43""";Wodzisław;Krakowska 6;JED4420;2602092
P4 Sp. z o.o.;MNET/4/1947/4/16;zmP;2023-11-30;"19E57'40""";"50N04'51""";Kraków;Żułowska 16;KRA0244;1261011
P4 Sp. z o.o.;MNET/4/1948/3/16;zmP;2023-11-30;"20E27'57""";"53N11'31""";Wieczfnia Kolonia;Wieczfnia Kolonia 12;MLA4420;1413092
P4 Sp. z o.o.;MNET/4/1949/2/16;zmP;2023-11-30;"21E28'39""";"53N14'07""";Kadzidło;dz. nr 961/15;OST4420;1415052
P4 Sp. z o.o.;MNET/4/1950/3/16;zmP;2023-11-30;"20E28'09""";"52N41'55""";Sochocin;Sienkiewicza 47;PLN4430;1420112
P4 Sp. z o.o.;MNET/4/1951/3/16;zmP;2023-11-30;"18E48'29""";"51N58'15""";Uniejów;Łęczycka 9;POD4410;1011043
P4 Sp. z o.o.;MNET/4/1952/5/16;zmP;2023-11-30;"16E44'51""";"52N23'05""";Dąbrówka;Parkowa 3;POZ3212;3021052
P4 Sp. z o.o.;MNET/4/1953/3/16;zmP;2023-11-30;"22E04'22""";"51N29'50""";Żyrzyn;Powstania Styczniowego 17;PUL4420;0614112
P4 Sp. z o.o.;MNET/4/1954/1/13;P;2023-11-30;"21E02'41""";"52N14'34""";Warszawa;Al. Zieleniecka;WMB0010;1465011
P4 Sp. z o.o.;MNET/4/1955/3/16;zmP;2023-11-30;"19E16'19""";"51N57'25""";Ozorków;Armii Krajowej 1;ZGI3311;1020021
P4 Sp. z o.o.;MNET/4/1956/4/16;zmP;2023-12-31;"19E01'47""";"49N52'30""";Czechowice-Dziedzice;Legionów 243 A;BBI9002;2402043
P4 Sp. z o.o.;MNET/4/1957/3/16;zmP;2023-12-31;"19E01'25""";"49N43'18""";Szczyrk;Wrzosowa 28a;BIE2003;2402011
P4 Sp. z o.o.;MNET/4/1958/3/16;zmP;2023-12-31;"20E37'15""";"52N11'55""";Błonie;Powstańców 8a;BLO3301;1432013
P4 Sp. z o.o.;MNET/4/1959/3/16;zmP;2023-12-31;"16E57'51""";"52N53'52""";Budzyń;dz. nr 210 obr. Budzyń;CHD3012;3001022
P4 Sp. z o.o.;MNET/4/1960/2/16;zmP;2023-12-31;"18E41'40""";"50N16'42""";Gliwice;Pszczyńska 215;GZB0036;2466011
P4 Sp. z o.o.;MNET/4/1961/3/16;zmP;2023-12-31;"18E44'06""";"50N18'16""";Zabrze;Zaolziańska 19;GZB0046;2478011
P4 Sp. z o.o.;MNET/4/1962/2/16;zmP;2023-12-31;"18E47'04""";"50N18'28""";Zabrze;Wolności 282;GZB0066;2478011
P4 Sp. z o.o.;MNET/4/1963/3/16;zmP;2023-12-31;"19E16'07""";"50N15'43""";Sosnowiec;Krakowska 13;JAW0017;2475011
P4 Sp. z o.o.;MNET/4/1964/3/16;zmP;2023-12-31;"15E30'51""";"50N49'32""";Szklarska Poręba;Mickiewicza 21;JEL3061;0206041
P4 Sp. z o.o.;MNET/4/1965/3/16;zmP;2023-12-31;"15E45'00""";"50N46'27""";Karpacz;Mickiewicza 2;JEL3101;0206011
P4 Sp. z o.o.;MNET/4/1966/5/16;zmP;2023-12-31;"15E43'21""";"50N46'50""";Karpacz;Spokojna 1;JEL3102;0206011
P4 Sp. z o.o.;MNET/4/1967/3/16;zmP;2023-12-31;"18E02'39""";"51N45'06""";Kalisz;Biskupicka;KAL3011;3061011
P4 Sp. z o.o.;MNET/4/1968/3/16;zmP;2023-12-31;"18E22'53""";"54N21'14""";Żukowo;Armii Krajowej 1;KAR0101;2205083
P4 Sp. z o.o.;MNET/4/1969/3/16;zmP;2023-12-31;"18E26'09""";"54N27'10""";Chwaszczyno / Żukowo;Rewerenda 6;KAR0201;2205083
P4 Sp. z o.o.;MNET/4/1970/4/16;zmP;2023-12-31;"19E13'20""";"50N16'03""";Sosnowiec;Minerów 2;KAT9009;2475011
P4 Sp. z o.o.;MNET/4/1971/3/16;zmP;2023-12-31;"19E08'14""";"50N16'16""";Sosnowiec;Ostrogórska 30;KAT9035;2475011
P4 Sp. z o.o.;MNET/4/1972/3/16;zmP;2023-12-31;"15E18'17""";"50N53'31""";Świeradów Zdrój;Stóg Izerski, dz. nr 356/2, obręb Izera;LBA3021;0212043
P4 Sp. z o.o.;MNET/4/1973/4/16;zmP;2023-12-31;"19E24'24""";"51N44'24""";Łódź;Falista 172;LOD1063;1061011
P4 Sp. z o.o.;MNET/4/1974/4/16;zmP;2023-12-31;"19E06'51""";"50N14'00""";Mysłowice;1000 Lecia Państwa Polskiego 26a;MYS0004;2470011
P4 Sp. z o.o.;MNET/4/1975/2/16;zmP;2023-12-31;"19E09'21""";"50N13'07""";Mysłowice;Gen. Ziętka 74c;MYS0009;2470011
P4 Sp. z o.o.;MNET/4/1976/6/16;zmP;2023-12-31;"19E07'09""";"54N12'53""";Nowy Dwór Gdański;Obrońców Westerplatte 29;NDG0001;2210023
P4 Sp. z o.o.;MNET/4/1977/1/13;P;2023-12-31;"19E58'18""";"49N36'13""";Rabka-Zdrój;Polna 22;NWT2006;1211123
P4 Sp. z o.o.;MNET/4/1978/4/16;zmP;2023-12-31;"19E57'10""";"49N36'34""";Rabka-Zdrój;Zakopiańska 2;NWT2007;1211123
P4 Sp. z o.o.;MNET/4/1979/2/15;zmP;2023-12-31;"16E55'35""";"52N24'43""";Poznań;Solna 13;POZ0012;3064011
P4 Sp. z o.o.;MNET/4/1980/3/16;zmP;2023-12-31;"16E54'43""";"52N24'49""";Poznań;Poznańska 51;POZ0016;3064011
P4 Sp. z o.o.;MNET/4/1981/3/15;zmP;2023-12-31;"16E53'28""";"52N24'13""";Poznań;Niecała 16;POZ0022;3064011
P4 Sp. z o.o.;MNET/4/1982/1/13;P;2023-12-31;"16E54'42""";"52N24'08""";Poznań;Dworcowa 1;POZ0055;3064011
P4 Sp. z o.o.;MNET/4/1983/4/16;zmP;2023-12-31;"16E53'23""";"52N27'44""";Poznań;Łęgowskiego 3--5;POZ0071;3064011
P4 Sp. z o.o.;MNET/4/1984/2/15;zmP;2023-12-31;"16E54'56""";"52N26'36""";Poznań;Lechicka 59;POZ0073;3064011
P4 Sp. z o.o.;MNET/4/1985/4/16;zmP;2023-12-31;"21E08'44""";"51N24'12""";Radom;Reja 7;RAD1002;1463011
P4 Sp. z o.o.;MNET/4/1986/2/16;zmP;2023-12-31;"19E10'24""";"50N19'28""";Dąbrowa Górnicza;Chopina 14;SOS0014;2465011
P4 Sp. z o.o.;MNET/4/1987/2/16;zmP;2023-12-31;"19E11'03""";"50N19'06""";Dąbrowa Górnicza;Legionów 69;SOS0031;2465011
P4 Sp. z o.o.;MNET/4/1988/2/16;zmP;2023-12-31;"19E14'25""";"50N20'35""";Dąbrowa Górnicza;Łączna 39;SOS0036;2465011
P4 Sp. z o.o.;MNET/4/1989/2/16;zmP;2023-12-31;"19E12'46""";"50N19'30""";Dąbrowa Górnicza;Wyspiańskiego 1;SOS0038;2465011
P4 Sp. z o.o.;MNET/4/1990/2/16;zmP;2023-12-31;"19E12'51""";"50N19'01""";Dąbrowa Górnicza;Staszica 44A;SOS0041;2465011
P4 Sp. z o.o.;MNET/4/1991/3/16;zmP;2023-12-31;"19E14'30""";"50N18'59""";Dąbrowa Górnicza;Majewskiego 354;SOS0043;2465011
P4 Sp. z o.o.;MNET/4/1992/2/16;zmP;2023-12-31;"19E07'12""";"50N17'29""";Sosnowiec;Zamenhoffa 15;SOS0044;2475011
P4 Sp. z o.o.;MNET/4/1993/2/16;zmP;2023-12-31;"19E07'50""";"50N17'44""";Sosnowiec;Sucha 22-24;SOS0045;2475011
P4 Sp. z o.o.;MNET/4/1994/5/16;zmP;2023-12-31;"19E09'07""";"50N17'58""";Sosnowiec;Grottgera 10;SOS0046;2475011
P4 Sp. z o.o.;MNET/4/1995/3/16;zmP;2023-12-31;"19E07'21""";"50N17'17""";Sosnowiec;Mireckiego 42;SOS0048;2475011
P4 Sp. z o.o.;MNET/4/1996/2/16;zmP;2023-12-31;"19E07'48""";"50N17'21""";Sosnowiec;Żytnia 14;SOS0049;2475011
P4 Sp. z o.o.;MNET/4/1997/3/16;zmP;2023-12-31;"19E07'47""";"50N17'07""";Sosnowiec;Piwnika Ponurego 16;SOS0053;2475011
P4 Sp. z o.o.;MNET/4/1998/3/16;zmP;2023-12-31;"19E08'54""";"50N17'22""";Sosnowiec;Staszica 27;SOS0055;2475011
P4 Sp. z o.o.;MNET/4/1999/2/16;zmP;2023-12-31;"19E07'08""";"50N17'04""";Sosnowiec;Wiązowa 22;SOS0057;2475011
P4 Sp. z o.o.;MNET/4/2000/3/16;zmP;2023-12-31;"19E08'43""";"50N16'43""";Sosnowiec;Barbary 17;SOS0062;2475011
P4 Sp. z o.o.;MNET/4/2001/3/16;zmP;2023-12-31;"19E08'28""";"50N16'30""";Sosnowiec;Wesoła 2-2a;SOS0063;2475011
P4 Sp. z o.o.;MNET/4/2002/3/16;zmP;2023-12-31;"19E09'06""";"50N16'35""";Sosnowiec;Rzeźnicza 12;SOS0068;2475011
P4 Sp. z o.o.;MNET/4/2003/2/16;zmP;2023-12-31;"19E11'19""";"50N18'49""";Sosnowiec;Dąbrowskiego 25;SOS0069;2475011
P4 Sp. z o.o.;MNET/4/2004/5/16;zmP;2023-12-31;"19E11'38""";"50N18'41""";Sosnowiec;Mieroszewskich 104;SOS0070;2475011
P4 Sp. z o.o.;MNET/4/2005/2/16;zmP;2023-12-31;"19E11'03""";"50N17'45""";Sosnowiec;Aleja Wolności 2;SOS0073;2475011
P4 Sp. z o.o.;MNET/4/2006/4/16;zmP;2023-12-31;"19E12'13""";"50N17'45""";Sosnowiec;Kosynierow 34;SOS0074;2475011
P4 Sp. z o.o.;MNET/4/2007/4/16;zmP;2023-12-31;"19E10'37""";"50N17'37""";Sosnowiec;Bohaterów Monte Cassino 30;SOS0075;2475011
P4 Sp. z o.o.;MNET/4/2008/3/16;zmP;2023-12-31;"19E11'24""";"50N17'23""";Sosnowiec;Białostocka 17;SOS0076;2475011
P4 Sp. z o.o.;MNET/4/2009/2/16;zmP;2023-12-31;"19E10'39""";"50N17'20""";Sosnowiec;Kisielewskiego 4b;SOS0077;2475011
P4 Sp. z o.o.;MNET/4/2010/6/16;zmP;2023-12-31;"19E10'29""";"50N16'52""";Sosnowiec;11-go Listopada 112;SOS0079;2475011
P4 Sp. z o.o.;MNET/4/2011/4/16;zmP;2023-12-31;"19E10'54""";"50N16'07""";Sosnowiec;Jedności 10;SOS0081;2475011
P4 Sp. z o.o.;MNET/4/2012/2/16;zmP;2023-12-31;"19E10'05""";"50N15'58""";Sosnowiec;Niwecka 24;SOS0083;2475011
P4 Sp. z o.o.;MNET/4/2013/2/16;zmP;2023-12-31;"19E10'22""";"50N15'37""";Sosnowiec;Kalinowa 1;SOS0084;2475011
P4 Sp. z o.o.;MNET/4/2014/2/16;zmP;2023-12-31;"19E09'57""";"50N15'01""";Sosnowiec;Kopalniana 10;SOS0088;2475011
P4 Sp. z o.o.;MNET/4/2015/4/16;zmP;2023-12-31;"19E13'26""";"50N17'33""";Sosnowiec;Mikołaja Reja 7;SOS0089;2475011
P4 Sp. z o.o.;MNET/4/2016/5/16;zmP;2023-12-31;"19E10'03""";"50N14'01""";Sosnowiec;Zawodzie 24;SOS0091;2475011
P4 Sp. z o.o.;MNET/4/2017/4/16;zmP;2023-12-31;"19E08'10""";"50N17'58""";Sosnowiec;Będzińska 55;SOS0092;2475011
P4 Sp. z o.o.;MNET/4/2018/3/16;zmP;2023-12-31;"19E06'27""";"50N16'58""";Sosnowiec;Chmielna 5;SOS0094;2475011
P4 Sp. z o.o.;MNET/4/2019/4/16;zmP;2023-12-31;"19E06'43""";"50N17'52""";Sosnowiec;Małobądzka 13;SOS0095;2475011
P4 Sp. z o.o.;MNET/4/2020/2/16;zmP;2023-12-31;"19E05'54""";"50N17'22""";Sosnowiec;Podjazdowa 1;SOS0096;2475011
P4 Sp. z o.o.;MNET/4/2021/4/16;zmP;2023-12-31;"19E04'47""";"50N17'25""";Sosnowiec;Baczyńskiego 14ab;SOS0097;2475011
P4 Sp. z o.o.;MNET/4/2022/3/16;zmP;2023-12-31;"19E10'29""";"50N14'32""";Sosnowiec;Biała Przemsza 27;SOS0098;2475011
P4 Sp. z o.o.;MNET/4/2023/4/16;zmP;2023-12-31;"19E14'56""";"50N18'06""";Sosnowiec;Wopistów 15b;SOS0112;2475011
P4 Sp. z o.o.;MNET/4/2024/8/16;zmP;2023-12-31;"20E04'54""";"49N23'03""";Białka Tatrzańska;Środkowa 181b;TAT2002;1217032
P4 Sp. z o.o.;MNET/4/2025/5/16;zmP;2023-12-31;"20E00'49""";"51N31'48""";Tomaszów Mazowiecki;Mościckiego 14/18;TOM3301;1016011
P4 Sp. z o.o.;MNET/4/2026/2/16;zmP;2023-12-31;"16E52'00""";"51N08'46""";Wrocław;Średzka 32-36;WRO1050;0264011
P4 Sp. z o.o.;MNET/4/2027/3/16;zmP;2023-12-31;"16E51'50""";"51N08'58""";Wrocław;Brzezińska 31-34;WRO1055;0264011
P4 Sp. z o.o.;MNET/4/2028/3/16;zmP;2023-12-31;"16E53'59""";"51N07'37""";Wrocław;Jerzmanowska 4b;WRO1081;0264011
P4 Sp. z o.o.;MNET/4/2029/2/16;zmP;2023-12-31;"16E53'51""";"51N06'26""";Wrocław;Zarębowicza 6;WRO1083;0264011
P4 Sp. z o.o.;MNET/4/2030/2/16;zmP;2023-12-31;"17E04'28""";"51N04'58""";Wrocław;Krakowska 139-141;WRO1116;0264011
P4 Sp. z o.o.;MNET/4/2031/2/16;zmP;2023-12-31;"16E58'24""";"51N09'55""";Wrocław;Szachistów, dz. nr 38/2;WRO1136;0264011
P4 Sp. z o.o.;MNET/4/2032/2/16;zmP;2023-12-31;"17E00'40""";"51N09'44""";Wrocław;Obornicka, dz. nr 15;WRO1139;0264011
P4 Sp. z o.o.;MNET/4/2033/4/16;zmP;2023-12-31;"16E54'01""";"51N10'11""";Wrocław;Stabłowicka 134;WRO1182;0264011
P4 Sp. z o.o.;MNET/4/2034/4/16;zmP;2023-12-31;"19E53'53""";"49N17'08""";Kościelisko;Sywarne 32;ZAK2008;1217042
P4 Sp. z o.o.;MNET/4/2035/5/16;zmP;2023-12-31;"23E08'58""";"53N07'38""";Białystok;Cieszyńska 3;BIA1005;2061011
P4 Sp. z o.o.;MNET/4/2036/4/15;zmP;2023-12-31;"23E08'04""";"53N07'52""";Białystok;Bohaterów Monte Cassino 10;BIA1007;2061011
P4 Sp. z o.o.;MNET/4/2037/3/15;zmP;2023-12-31;"23E10'12""";"53N07'46""";Białystok;Elektryczna 13;BIA1012;2061011
P4 Sp. z o.o.;MNET/4/2038/3/16;zmP;2023-12-31;"23E10'39""";"53N07'34""";Białystok;Orzeszkowej 30;BIA1013;2061011
P4 Sp. z o.o.;MNET/4/2039/5/16;zmP;2023-12-31;"23E08'11""";"53N06'49""";Białystok;Pogodna 63;BIA1016;2061011
P4 Sp. z o.o.;MNET/4/2040/2/15;zmP;2023-12-31;"23E07'06""";"53N07'55""";Białystok;Hetmańska 40;BIA1018;2061011
P4 Sp. z o.o.;MNET/4/2041/4/16;zmP;2023-12-31;"23E10'14""";"53N08'20""";Białystok;Sienkiewicza 82;BIA1023;2061011
P4 Sp. z o.o.;MNET/4/2042/6/16;zmP;2023-12-31;"23E06'17""";"53N08'30""";Białystok;Jałbrzykowskiego 5;BIA1031;2061011
P4 Sp. z o.o.;MNET/4/2043/4/16;zmP;2023-12-31;"23E10'05""";"53N09'12""";Białystok;Gen. Andersa 38;BIA1035;2061011
P4 Sp. z o.o.;MNET/4/2044/4/16;zmP;2023-12-31;"23E11'20""";"53N09'37""";Białystok;Św. Maksymiliana Kolbe 8;BIA1037;2061011
P4 Sp. z o.o.;MNET/4/2045/5/16;zmP;2023-12-31;"23E09'30""";"53N07'12""";Białystok;Wołodyjowskiego 5;BIA1015;2061011
P4 Sp. z o.o.;MNET/4/2046/2/15;zmP;2023-12-31;"23E07'10""";"53N07'17""";Białystok;Octowa 8;BIA1017;2061011
P4 Sp. z o.o.;MNET/4/2047/3/16;zmP;2023-12-31;"23E07'37""";"53N09'31""";Białystok;Generała Stanisława Maczka 29;BIA1021;2061011
P4 Sp. z o.o.;MNET/4/2048/3/16;zmP;2023-12-31;"23E10'37""";"53N06'57""";Białystok;Mickiewicza 90;BIA1026;2061011
P4 Sp. z o.o.;MNET/4/2049/2/15;zmP;2023-12-31;"23E06'43""";"53N09'04""";Białystok;Antoniuk Fabryczny, dz. nr 1781/49 i 695/2;BIA1033;2061011
P4 Sp. z o.o.;MNET/4/2050/2/15;zmP;2023-12-31;"23E11'20""";"53N08'29""";Białystok;Syczewskiego 8;BIA1036;2061011
